Jumlah,tanggal
20,22-06-2021
21,22-10-2021
22,27-12-2021
23,15-03-2022
24,20-05-2022
25,23-07-2022
26,11-10-2022
27,23-12-2022
28,22-02-2023
29,10-08-2023
30,10-10-2023
5,03-02-2020
5,11-05-2020
6,27-05-2020
6,12-08-2020
7,23-07-2021
7,22-07-2020
8,03-02-2021
9,27-06-2021
8,13-02-2020
9,24-08-2022
10,22-07-2023
2,08-03-2022
8,19-09-2023
7,08-01-2020
6,28-02-2021
7,14-06-2021
8,23-03-2022
19,08-06-2020
20,31-08-2020
21,04-11-2020
22,05-01-2021
23,10-03-2021
24,29-05-2021
25,03-08-2021
26,28-10-2021
27,05-01-2022
28,23-03-2022
29,25-05-2022
30,18-08-2022
31,27-10-2022
32,01-01-2023
33,16-03-2023
33,26-05-2023
34,22-08-2023
6,15-02-2020
7,08-08-2022
8,22-10-2022
9,26-12-2022
10,25-02-2023
11,27-04-2023
12,26-06-2023
13,09-09-2023
3,18-02-2021
4,14-10-2022
5,08-03-2023
4,04-07-2023
6,29-02-2020
7,27-12-2020
8,26-03-2021
9,02-08-2021
10,14-01-2022
11,20-10-2022
3,21-03-2020
4,07-09-2020
5,21-02-2021
6,07-07-2021
7,07-08-2022
8,19-01-2020
9,21-03-2020
10,20-05-2020
11,19-07-2020
12,19-09-2020
13,22-11-2020
14,23-01-2021
15,04-04-2021
16,05-06-2021
16,05-09-2021
17,19-09-2021
18,20-11-2021
19,22-01-2022
20,09-04-2022
21,17-08-2022
22,06-11-2022
23,14-01-2023
24,16-04-2023
25,16-06-2023
26,20-08-2023
5,30-09-2022
18,20-01-2020
19,22-07-2020
20,11-02-2021
21,15-03-2022
22,25-05-2022
23,04-08-2022
24,19-10-2022
25,22-01-2023
26,14-04-2023
27,14-06-2023
28,15-08-2023
29,17-10-2023
16,21-04-2020
17,29-11-2020
18,10-05-2021
2,18-06-2020
3,08-11-2021
4,30-03-2022
5,14-10-2022
5,25-03-2020
6,12-11-2020
7,31-01-2021
8,20-04-2021
9,18-10-2022
10,08-03-2023
11,06-07-2023
2,16-08-2022
7,25-07-2023
8,04-10-2023
11,06-03-2021
2,23-06-2020
3,19-09-2020
4,16-11-2022
6,23-05-2021
7,13-08-2021
10,22-01-2020
11,22-04-2020
12,27-08-2020
13,06-12-2020
14,26-09-2021
15,18-01-2022
16,26-04-2022
17,23-07-2022
18,01-11-2022
19,14-03-2023
20,11-10-2023
7,18-06-2020
8,28-08-2020
9,03-11-2020
10,04-01-2021
11,10-03-2021
12,07-07-2021
13,06-09-2021
14,10-11-2021
15,12-01-2022
16,06-04-2022
17,24-06-2022
18,14-09-2022
19,29-12-2022
20,31-03-2023
21,02-07-2023
22,01-10-2023
6,15-01-2020
5,05-10-2021
6,24-01-2022
7,21-02-2020
8,01-07-2020
9,29-09-2020
10,06-12-2020
11,17-02-2021
12,31-05-2021
13,24-09-2021
14,03-01-2022
15,04-03-2022
16,16-05-2022
17,22-07-2022
18,01-11-2022
19,14-04-2023
20,24-06-2023
21,26-08-2023
2,22-07-2023
5,05-07-2021
4,19-09-2023
2,08-09-2023
16,28-04-2020
17,11-05-2020
18,16-07-2020
19,02-10-2020
20,01-12-2020
21,04-02-2021
22,14-04-2021
23,14-06-2021
24,19-08-2021
25,08-11-2021
26,08-01-2022
27,05-04-2022
28,10-08-2022
29,29-10-2022
30,07-12-2022
31,29-01-2023
32,06-05-2023
33,06-07-2023
6,30-06-2020
7,04-07-2020
8,23-11-2020
9,09-05-2021
10,11-07-2021
11,12-09-2021
11,26-11-2021
12,27-11-2021
13,03-02-2022
14,06-04-2022
15,06-06-2022
16,22-08-2022
17,29-10-2022
18,02-01-2023
18,20-03-2023
19,27-03-2023
4,07-02-2021
5,04-05-2021
6,27-04-2022
7,03-04-2023
3,19-06-2020
4,27-09-2021
5,15-08-2023
4,27-08-2020
5,09-03-2021
6,12-07-2021
7,06-10-2021
4,29-03-2020
5,30-05-2020
6,01-08-2020
7,06-10-2020
8,13-12-2020
9,14-02-2021
10,03-05-2021
11,06-07-2021
12,17-09-2021
13,22-11-2021
14,22-01-2022
15,23-03-2022
16,24-05-2022
17,28-08-2022
18,08-01-2023
19,17-07-2023
2,09-02-2021
2,14-09-2021
2,09-05-2020
3,26-05-2021
4,30-04-2022
1,16-10-2020
2,31-08-2021
3,23-07-2022
6,01-04-2021
7,30-07-2021
4,26-09-2022
4,09-05-2020
5,21-07-2020
6,12-11-2020
7,06-02-2021
2,25-01-2022
2,21-10-2021
3,25-01-2023
7,28-11-2020
8,23-11-2021
3,06-10-2020
9,01-10-2023
3,08-11-2021
4,02-11-2022
5,22-02-2023
6,25-07-2023
10,03-01-2020
11,13-03-2020
12,19-06-2020
13,24-09-2020
14,22-12-2020
15,19-01-2022
13,02-05-2020
14,05-09-2020
15,16-04-2021
16,04-04-2022
17,01-08-2022
18,06-04-2023
2,27-09-2021
3,16-03-2022
9,03-02-2020
5,15-01-2020
6,21-01-2022
5,16-08-2023
4,01-03-2020
2,30-08-2022
5,28-06-2020
6,27-08-2020
6,07-11-2020
7,09-11-2020
8,31-01-2021
9,16-05-2021
10,15-07-2021
11,12-11-2021
12,31-01-2022
13,17-07-2022
4,06-07-2021
5,01-11-2022
6,13-03-2023
7,24-10-2023
2,18-11-2020
4,07-10-2023
7,10-09-2020
8,14-02-2021
9,16-04-2021
10,15-06-2021
11,10-08-2022
3,09-11-2022
13,31-03-2023
2,13-08-2023
8,18-02-2020
5,08-05-2020
6,19-12-2021
2,14-12-2021
4,13-01-2020
5,17-06-2020
6,29-01-2023
4,17-08-2022
5,12-10-2023
3,24-06-2022
2,08-05-2020
3,29-10-2021
3,09-03-2023
4,16-05-2023
3,27-08-2022
8,05-02-2020
9,22-07-2020
10,15-09-2021
11,17-11-2021
12,25-05-2022
13,27-12-2022
14,14-06-2023
4,21-07-2020
5,10-02-2022
17,08-03-2020
18,19-12-2021
19,14-08-2022
20,01-11-2022
21,05-03-2023
22,14-06-2023
4,23-08-2020
5,05-09-2021
6,20-08-2022
7,26-08-2023
20,25-02-2020
21,13-06-2021
22,08-12-2021
23,08-02-2022
24,15-04-2022
25,13-10-2022
26,14-12-2022
27,12-02-2023
28,13-04-2023
29,24-06-2023
30,26-08-2023
10,19-02-2020
11,15-05-2020
12,17-07-2020
13,22-07-2020
14,14-10-2020
15,03-02-2021
16,07-04-2021
17,15-09-2021
18,19-01-2022
19,23-03-2022
20,25-05-2022
21,10-08-2022
22,22-01-2023
23,14-06-2023
7,14-07-2020
4,17-10-2023
2,27-11-2021
3,13-07-2022
4,09-12-2022
5,18-02-2023
2,10-02-2022
9,29-02-2020
10,21-05-2020
11,28-07-2020
12,12-10-2020
13,12-12-2020
14,15-02-2021
15,16-04-2021
16,05-07-2021
17,03-09-2021
18,04-11-2021
19,05-01-2022
20,07-03-2022
21,06-05-2022
22,05-07-2022
23,07-09-2022
24,02-01-2023
25,03-03-2023
26,02-05-2023
27,01-07-2023
28,31-08-2023
6,09-04-2020
7,18-06-2020
8,04-09-2020
9,07-11-2020
10,08-01-2021
11,26-04-2021
12,06-07-2021
13,07-09-2021
14,11-11-2021
15,22-01-2022
16,15-04-2022
17,18-06-2022
18,17-08-2022
19,14-01-2023
20,20-03-2023
21,19-05-2023
22,19-07-2023
23,17-09-2023
9,11-01-2020
10,22-05-2021
3,01-11-2022
4,02-04-2023
5,24-06-2023
6,24-10-2023
6,18-06-2021
3,15-09-2020
4,26-09-2021
5,21-01-2022
6,14-10-2022
5,15-01-2020
6,29-06-2020
7,12-09-2020
8,17-01-2021
9,26-04-2021
10,26-06-2021
11,28-08-2021
2,05-02-2020
3,16-08-2020
4,07-08-2021
5,23-10-2021
6,09-08-2023
4,03-09-2023
9,28-03-2020
2,18-06-2020
3,21-03-2023
4,26-09-2022
2,17-06-2020
3,29-07-2022
4,06-06-2023
13,17-01-2020
14,20-07-2020
14,27-06-2021
15,26-10-2021
16,25-05-2022
17,28-11-2022
18,02-08-2023
9,13-01-2020
10,20-04-2020
11,21-06-2020
12,13-09-2020
13,15-11-2020
14,19-01-2021
15,30-03-2021
16,13-06-2021
17,18-11-2021
18,04-02-2022
19,13-04-2022
20,20-06-2022
21,20-08-2022
22,02-11-2022
23,17-01-2023
24,18-03-2023
25,29-05-2023
26,02-08-2023
27,02-10-2023
8,02-01-2020
9,23-03-2020
10,21-02-2023
2,16-11-2022
13,01-05-2023
14,30-06-2023
15,03-09-2023
5,18-03-2020
6,22-05-2020
4,27-08-2022
5,04-08-2023
3,03-08-2021
2,16-04-2021
2,14-03-2023
3,22-07-2023
4,24-10-2023
2,28-04-2022
9,13-07-2020
7,19-02-2020
8,04-05-2020
10,06-10-2020
11,14-02-2021
12,06-06-2021
13,27-04-2022
14,12-10-2022
3,02-03-2020
4,06-07-2020
5,04-03-2021
6,25-09-2023
3,27-04-2023
3,16-08-2022
5,12-01-2023
6,18-03-2023
7,28-05-2023
8,26-10-2023
12,07-04-2021
13,17-11-2021
14,19-01-2022
15,23-03-2022
16,10-08-2022
17,04-11-2022
18,03-01-2023
19,08-03-2023
20,13-05-2023
8,24-01-2020
9,30-03-2020
10,08-06-2020
11,04-02-2021
12,23-04-2021
13,31-05-2022
14,11-10-2022
14,20-02-2023
15,02-03-2023
16,11-08-2023
3,10-02-2021
13,24-12-2020
14,22-03-2021
15,30-05-2021
16,31-10-2021
17,28-04-2022
18,09-08-2022
19,29-01-2023
20,03-04-2023
21,01-07-2023
22,19-09-2023
2,17-07-2023
6,14-06-2021
7,08-12-2021
8,07-06-2022
9,16-11-2022
10,06-06-2023
7,17-01-2020
4,08-02-2020
5,28-05-2023
2,15-07-2020
3,15-10-2020
20,26-03-2020
21,11-09-2020
21,14-01-2021
22,22-01-2021
23,27-05-2021
23,13-10-2021
10,05-02-2020
11,22-07-2020
12,03-02-2021
13,15-09-2021
14,19-01-2022
15,25-05-2022
16,10-08-2022
17,19-10-2022
18,27-12-2022
19,14-06-2023
20,17-10-2023
15,01-05-2020
16,28-07-2020
17,22-05-2021
18,17-08-2021
19,07-11-2021
2,26-08-2020
3,04-05-2022
19,07-01-2020
20,19-10-2020
21,15-06-2021
22,24-05-2022
23,07-03-2023
24,11-09-2023
3,09-02-2020
4,18-10-2020
7,27-02-2020
8,17-09-2021
9,20-05-2022
10,28-07-2022
11,07-10-2022
12,09-03-2023
13,16-05-2023
14,24-07-2023
15,03-10-2023
4,16-02-2020
5,26-01-2022
5,06-01-2021
6,26-09-2022
7,25-09-2023
9,09-08-2020
10,21-03-2021
11,22-08-2021
12,19-12-2021
13,09-03-2022
14,12-02-2023
15,16-04-2023
16,09-09-2023
4,13-01-2020
5,12-08-2021
6,25-11-2021
8,22-01-2020
4,18-08-2022
5,11-05-2023
7,13-04-2021
8,16-07-2022
9,26-09-2022
10,26-11-2022
11,21-03-2023
12,26-05-2023
13,26-07-2023
3,28-02-2022
11,17-02-2020
12,03-06-2020
13,06-08-2020
14,05-01-2021
15,11-01-2022
16,02-02-2023
3,26-08-2020
4,28-10-2020
5,03-02-2021
6,07-04-2021
7,15-09-2021
7,29-12-2021
8,06-01-2022
10,21-03-2022
11,04-07-2022
12,20-09-2022
13,03-12-2022
14,02-05-2023
15,27-07-2023
4,14-10-2020
5,07-04-2021
6,15-09-2021
7,19-01-2022
8,23-03-2022
9,13-07-2022
10,19-10-2022
11,14-06-2023
12,17-10-2023
5,25-02-2020
6,19-10-2022
7,14-04-2023
2,06-06-2021
2,02-02-2022
3,09-08-2022
13,05-01-2020
14,09-04-2020
15,02-07-2020
16,19-02-2021
17,23-05-2021
18,12-09-2021
19,19-12-2021
20,27-02-2022
21,14-08-2022
22,11-12-2022
23,12-03-2023
24,11-06-2023
25,03-09-2023
10,19-01-2020
11,14-08-2020
12,14-11-2020
13,16-01-2021
14,12-07-2021
15,05-01-2022
16,10-03-2022
17,02-04-2023
18,17-09-2023
2,06-05-2020
3,03-08-2020
4,10-03-2022
5,22-07-2020
6,14-10-2020
7,03-02-2021
8,11-06-2021
9,17-11-2021
10,19-10-2022
12,10-01-2020
13,17-03-2020
14,10-06-2020
15,25-08-2020
16,25-10-2020
17,24-12-2020
18,01-03-2021
19,08-05-2021
20,29-08-2021
21,17-11-2021
22,19-01-2022
23,20-03-2022
24,25-05-2022
25,10-08-2022
26,19-10-2022
27,10-01-2023
28,14-06-2023
29,15-08-2023
30,17-10-2023
9,08-03-2020
10,09-05-2020
11,16-08-2020
12,20-12-2020
13,22-08-2021
14,29-10-2021
15,24-04-2022
16,13-12-2022
17,05-05-2023
18,11-07-2023
18,16-02-2021
19,26-04-2021
20,30-06-2021
21,05-09-2021
22,10-11-2021
23,09-01-2022
24,11-03-2022
25,11-05-2022
26,16-07-2022
27,08-10-2022
28,30-12-2022
29,07-03-2023
30,13-05-2023
31,15-07-2023
32,15-09-2023
1,05-03-2022
2,07-11-2021
8,03-08-2021
9,15-02-2022
10,27-08-2022
11,07-11-2022
12,24-01-2023
13,06-06-2023
3,15-02-2020
4,20-07-2020
5,30-09-2020
6,31-03-2021
7,24-08-2021
8,21-03-2022
9,01-11-2022
10,13-03-2023
4,26-08-2023
3,21-01-2021
4,30-03-2021
5,18-11-2021
6,29-01-2022
7,03-10-2022
8,26-01-2023
5,22-07-2020
6,19-01-2022
8,17-06-2020
9,18-01-2021
10,02-07-2021
11,06-09-2021
12,25-05-2022
8,10-11-2020
9,03-08-2021
13,17-03-2020
14,03-07-2020
15,26-10-2020
16,24-03-2021
17,07-07-2021
18,22-04-2022
19,09-08-2022
19,05-01-2023
2,20-03-2023
6,28-08-2021
7,09-12-2021
4,29-10-2020
5,21-07-2021
6,28-07-2022
28,01-02-2020
29,14-06-2020
30,16-08-2020
31,01-11-2020
32,21-04-2021
33,03-06-2022
34,06-08-2022
35,03-11-2022
6,26-07-2020
7,18-10-2020
8,20-12-2020
9,18-07-2021
10,21-11-2021
11,24-04-2022
11,26-06-2022
12,28-06-2022
13,25-09-2022
14,25-12-2022
15,08-06-2023
1,05-07-2020
3,29-03-2022
4,31-07-2022
5,22-02-2020
6,24-08-2022
7,09-03-2023
18,24-01-2020
19,06-04-2020
20,09-06-2020
21,11-12-2020
22,27-12-2022
23,27-02-2023
24,12-05-2023
25,05-08-2023
4,23-01-2020
5,26-04-2020
2,16-11-2022
3,15-02-2023
4,23-06-2023
2,17-04-2020
3,03-09-2020
4,04-11-2020
5,09-01-2021
6,25-03-2021
7,10-06-2021
8,28-08-2021
9,28-10-2021
10,28-12-2021
11,28-02-2022
12,14-05-2022
13,15-07-2022
14,16-09-2022
15,25-11-2022
16,25-01-2023
17,26-03-2023
18,27-05-2023
19,27-07-2023
20,26-09-2023
4,11-05-2021
5,29-01-2023
3,24-12-2020
5,14-06-2021
6,16-11-2022
12,04-02-2020
13,10-04-2020
14,10-06-2020
15,10-08-2020
16,29-11-2020
17,04-02-2021
18,18-04-2021
19,21-06-2021
20,21-08-2021
21,04-11-2021
21,10-01-2022
22,25-01-2022
23,26-03-2022
24,25-05-2022
25,25-07-2022
26,23-09-2022
27,22-11-2022
28,07-02-2023
29,11-04-2023
30,11-06-2023
30,11-08-2023
31,24-08-2023
3,07-01-2022
4,22-03-2022
5,14-08-2022
6,13-03-2023
6,27-10-2022
2,13-01-2020
3,08-02-2021
4,25-04-2022
5,14-01-2023
6,31-03-2023
7,03-09-2023
17,08-03-2020
18,09-08-2020
19,26-11-2020
20,10-02-2021
21,27-02-2022
22,30-04-2022
20,14-01-2020
21,19-03-2020
22,18-05-2020
23,18-07-2020
24,17-09-2020
25,17-11-2020
26,19-01-2021
27,20-03-2021
28,24-05-2021
29,13-08-2021
30,12-10-2021
31,14-12-2021
32,14-03-2022
33,04-07-2022
34,06-09-2022
35,12-11-2022
36,11-01-2023
37,02-04-2023
38,11-06-2023
39,14-08-2023
40,21-10-2023
2,07-01-2023
2,26-04-2021
3,01-08-2021
4,27-09-2023
5,29-02-2020
6,10-05-2020
7,06-02-2021
8,16-06-2021
9,31-10-2021
10,28-04-2022
11,17-11-2022
2,10-09-2021
3,05-12-2021
4,27-06-2022
5,25-09-2022
6,26-11-2022
15,09-02-2020
16,23-06-2020
17,31-01-2021
18,30-05-2021
19,12-09-2021
20,29-12-2021
21,07-06-2022
22,11-09-2022
23,13-11-2022
24,29-01-2023
25,11-06-2023
26,20-08-2023
2,23-03-2022
3,25-05-2022
4,27-12-2022
2,22-02-2022
2,03-08-2023
5,14-08-2023
4,21-03-2023
10,04-01-2020
11,12-12-2020
12,11-05-2021
13,24-08-2021
14,11-02-2022
15,23-04-2022
16,12-10-2022
17,29-03-2023
18,27-08-2023
16,14-01-2020
7,18-01-2020
8,29-10-2021
15,06-02-2020
16,18-04-2020
17,30-06-2020
13,22-07-2020
14,14-10-2020
15,07-04-2021
16,19-01-2022
17,23-03-2022
18,25-05-2022
19,10-08-2022
20,19-10-2022
21,27-12-2022
22,08-03-2023
23,14-06-2023
3,13-01-2020
4,14-10-2020
5,30-03-2022
2,14-04-2020
3,22-01-2021
4,26-02-2020
5,17-06-2020
6,10-02-2021
7,03-08-2021
8,25-11-2021
9,20-06-2022
10,16-02-2023
11,13-06-2023
12,29-08-2023
3,04-02-2020
6,24-01-2020
7,16-06-2020
8,25-08-2020
4,17-01-2020
5,18-07-2020
2,13-02-2020
35,29-02-2020
36,24-06-2020
37,11-09-2020
38,18-11-2020
39,20-01-2021
40,24-03-2021
41,27-05-2021
42,26-07-2021
43,30-09-2021
44,29-11-2021
45,29-01-2022
46,30-03-2022
47,30-05-2022
48,30-07-2022
49,30-09-2022
50,29-11-2022
51,29-01-2023
52,02-04-2023
53,06-06-2023
54,09-08-2023
55,11-10-2023
18,20-01-2020
19,27-03-2020
20,08-06-2020
21,13-08-2020
22,12-11-2020
23,11-01-2021
24,14-03-2021
24,04-06-2021
25,07-07-2021
26,07-09-2021
27,13-01-2022
28,17-03-2022
29,19-05-2022
30,22-07-2022
31,25-09-2022
32,17-04-2023
33,28-07-2023
5,13-04-2020
5,05-01-2022
6,13-07-2022
7,10-03-2023
12,13-01-2020
13,23-03-2020
14,01-07-2021
4,15-03-2020
5,10-02-2021
3,16-07-2022
4,30-03-2023
5,04-07-2023
8,30-11-2021
4,19-01-2022
5,23-03-2022
6,25-05-2022
7,10-08-2022
8,19-10-2022
9,27-12-2022
10,08-03-2023
11,15-08-2023
12,17-10-2023
2,13-11-2021
13,09-06-2020
14,28-01-2021
15,22-03-2022
16,04-06-2023
26,17-08-2023
17,03-02-2020
18,03-04-2020
19,02-06-2020
20,27-08-2020
21,29-12-2020
22,26-03-2021
23,12-06-2021
24,16-08-2021
25,10-12-2021
26,12-02-2022
27,14-04-2022
28,01-07-2022
29,02-09-2022
30,04-11-2022
31,13-01-2023
32,23-03-2023
33,26-05-2023
34,29-07-2023
35,25-10-2023
11,05-01-2020
12,15-10-2022
13,14-01-2023
7,14-03-2020
15,04-01-2020
16,10-09-2022
17,28-01-2023
2,15-08-2023
2,05-09-2021
2,08-04-2023
7,05-02-2020
8,17-04-2020
9,20-06-2020
10,25-08-2020
11,27-10-2020
12,19-01-2021
13,23-03-2021
14,04-06-2021
15,06-08-2021
16,06-12-2021
17,19-02-2022
18,17-05-2022
19,19-08-2022
20,18-11-2022
21,02-02-2023
22,29-05-2023
23,28-07-2023
24,04-10-2023
2,18-03-2020
11,05-02-2020
8,30-12-2021
9,10-03-2022
10,20-10-2022
11,16-03-2023
12,28-08-2023
2,27-10-2022
3,04-08-2023
6,06-04-2020
7,15-09-2022
8,21-11-2022
9,19-10-2023
4,09-11-2020
5,30-05-2021
6,17-11-2021
7,25-05-2022
8,17-12-2022
9,15-07-2023
2,10-12-2020
3,12-06-2023
5,04-08-2021
6,07-07-2022
7,21-03-2023
14,11-12-2021
15,13-02-2022
16,14-04-2022
17,20-09-2022
18,02-12-2022
19,12-02-2023
20,14-04-2023
21,24-06-2023
22,30-08-2023
12,26-04-2020
13,13-08-2020
11,14-04-2020
12,08-02-2021
13,29-04-2022
14,01-04-2023
15,22-07-2023
10,17-08-2021
14,29-01-2020
15,04-07-2020
16,24-09-2020
17,10-12-2020
18,10-02-2021
19,19-04-2021
20,20-06-2021
21,14-09-2021
22,05-12-2021
23,07-03-2022
24,29-04-2022
25,11-07-2022
26,18-09-2022
27,25-12-2022
28,17-03-2023
29,10-07-2023
30,15-10-2023
2,21-02-2020
4,16-08-2023
12,01-03-2020
13,01-06-2020
14,28-08-2020
15,28-10-2020
16,30-12-2020
17,08-03-2021
18,18-05-2021
19,21-07-2021
20,19-09-2021
6,27-06-2020
7,06-04-2021
8,01-12-2021
9,30-01-2022
10,26-04-2022
11,09-09-2022
12,26-11-2022
2,28-10-2022
2,10-05-2020
15,23-03-2020
16,20-06-2020
17,24-08-2020
18,30-10-2020
19,02-01-2021
20,09-03-2021
21,16-05-2021
22,17-08-2021
23,08-11-2021
24,13-01-2022
25,24-03-2022
25,02-06-2022
26,27-12-2022
27,02-03-2023
7,23-01-2021
8,06-04-2023
3,04-02-2020
4,11-08-2020
5,10-10-2020
6,20-04-2021
7,27-09-2021
8,07-03-2022
9,08-09-2022
10,15-02-2023
11,23-07-2023
12,25-10-2023
5,22-11-2021
6,21-11-2022
6,21-01-2020
7,21-04-2020
8,22-07-2020
9,21-10-2020
10,22-01-2021
11,24-04-2021
12,28-08-2021
13,03-12-2021
14,09-03-2022
15,10-06-2022
16,10-09-2022
17,09-12-2022
18,08-03-2023
19,09-06-2023
20,08-08-2023
5,27-03-2021
6,04-01-2022
7,18-04-2023
3,22-02-2020
4,09-03-2022
5,18-11-2022
2,18-02-2021
6,27-02-2020
7,17-09-2021
8,14-12-2021
9,20-05-2022
10,05-01-2023
11,16-05-2023
12,24-07-2023
13,03-10-2023
4,02-03-2020
3,27-06-2020
4,07-11-2020
3,13-01-2020
4,11-04-2020
5,11-06-2020
6,01-09-2020
7,09-02-2021
8,03-05-2021
9,29-09-2021
10,31-12-2021
11,04-03-2022
12,13-05-2022
13,24-07-2022
14,16-12-2022
15,03-03-2023
16,06-06-2023
17,20-09-2023
4,16-01-2020
5,19-06-2020
3,16-01-2020
4,16-11-2021
5,06-06-2023
2,14-07-2022
2,09-03-2021
6,05-03-2020
7,16-05-2020
8,18-07-2020
9,26-09-2020
10,28-11-2020
11,02-09-2021
12,09-08-2022
13,10-06-2023
3,02-11-2022
14,08-11-2020
3,19-10-2020
4,20-07-2022
3,22-01-2021
4,21-05-2021
11,06-06-2022
12,12-08-2022
13,21-11-2022
14,30-04-2023
15,21-07-2023
16,20-09-2023
6,02-07-2020
7,27-09-2021
8,26-09-2023
2,10-11-2020
3,02-02-2021
2,22-07-2020
3,07-02-2022
4,07-08-2022
5,15-08-2023
7,22-09-2020
2,08-02-2021
3,17-09-2021
4,18-10-2022
18,23-01-2020
19,05-08-2020
20,16-02-2021
21,13-10-2021
22,19-01-2022
23,23-03-2022
24,25-05-2022
25,25-10-2022
26,27-12-2022
27,15-08-2023
28,17-10-2023
5,19-09-2023
10,29-03-2020
11,01-10-2020
12,13-04-2021
13,27-06-2021
14,10-09-2021
15,21-11-2021
16,06-07-2022
17,12-02-2023
18,19-06-2023
19,21-08-2023
22,14-02-2020
23,21-07-2020
24,07-10-2021
2,17-02-2020
4,07-07-2022
3,16-08-2022
3,08-11-2021
4,01-03-2020
5,13-11-2021
6,19-02-2022
7,02-08-2023
10,02-03-2020
11,29-05-2020
12,11-08-2020
12,19-10-2020
13,11-02-2021
14,11-05-2021
15,31-08-2022
3,13-07-2022
4,14-01-2023
5,27-03-2023
2,06-02-2023
4,27-02-2020
3,12-03-2020
4,13-06-2020
5,18-09-2020
6,02-01-2021
7,12-03-2021
8,19-05-2021
9,09-11-2021
10,13-02-2022
11,26-05-2022
12,27-09-2022
13,15-02-2023
14,10-05-2023
15,22-07-2023
16,24-09-2023
25,20-01-2020
26,10-04-2020
27,13-06-2020
28,16-08-2020
29,19-10-2020
30,19-12-2020
31,18-02-2021
32,19-04-2021
33,17-08-2021
34,16-10-2021
35,22-12-2021
36,27-02-2022
37,29-04-2022
38,03-09-2022
39,05-11-2022
40,07-01-2023
41,12-03-2023
42,14-08-2023
43,23-10-2023
9,27-02-2020
10,14-12-2021
11,20-05-2022
12,05-01-2023
13,09-03-2023
14,24-07-2023
15,03-10-2023
8,31-03-2020
7,19-01-2020
8,11-09-2022
21,05-01-2020
22,16-08-2020
23,31-01-2021
24,06-06-2021
25,30-10-2021
26,27-02-2022
27,30-04-2022
28,29-01-2023
3,28-02-2020
4,14-02-2021
4,18-10-2020
5,03-08-2021
6,27-04-2022
7,12-07-2022
2,13-08-2022
3,25-08-2023
13,01-02-2020
14,15-04-2020
15,26-06-2020
16,05-09-2020
17,29-11-2020
18,30-01-2021
19,11-04-2021
20,13-06-2021
21,01-09-2021
22,31-10-2021
23,09-01-2022
24,12-03-2022
25,21-05-2022
26,23-07-2022
27,24-09-2022
28,17-12-2022
29,18-02-2023
30,30-04-2023
31,01-07-2023
31,03-09-2023
32,10-09-2023
7,12-05-2020
8,24-10-2020
9,06-06-2021
7,10-02-2020
8,15-02-2020
9,05-06-2020
10,19-08-2020
11,20-10-2020
12,21-12-2020
13,19-02-2021
14,19-04-2021
15,21-06-2021
16,21-08-2021
17,24-10-2021
18,24-12-2021
19,28-02-2022
20,05-05-2022
21,07-07-2022
22,29-09-2022
23,29-11-2022
24,18-02-2023
25,02-05-2023
26,02-07-2023
27,03-09-2023
7,23-03-2022
8,25-05-2022
9,10-08-2022
10,19-10-2022
11,08-03-2023
12,14-06-2023
13,15-08-2023
14,17-10-2023
5,09-05-2020
6,08-02-2021
7,30-10-2021
8,02-04-2023
3,12-08-2020
27,03-01-2020
28,09-04-2020
29,31-01-2021
30,30-05-2021
31,26-05-2022
32,05-02-2023
11,10-03-2021
14,15-01-2020
15,09-04-2020
16,10-01-2021
17,23-04-2021
18,27-10-2021
19,04-04-2022
20,07-08-2022
21,31-03-2023
22,25-06-2023
23,03-09-2023
6,08-05-2020
7,27-10-2021
8,26-04-2022
9,31-03-2023
10,18-08-2023
2,02-02-2022
3,22-02-2023
3,11-12-2020
3,27-03-2020
4,17-06-2020
5,21-09-2021
6,29-07-2022
9,25-01-2021
10,17-06-2021
11,08-02-2022
2,26-08-2020
3,23-03-2021
4,31-05-2021
5,04-05-2022
6,16-07-2023
2,02-07-2020
3,24-01-2022
1,12-09-2021
2,09-05-2023
6,05-01-2020
10,25-01-2020
11,22-07-2020
12,27-01-2021
13,07-04-2021
14,17-11-2021
15,23-03-2022
16,25-05-2022
17,19-10-2022
18,14-05-2023
19,15-08-2023
20,17-10-2023
12,05-04-2020
13,19-06-2020
14,04-09-2020
4,16-11-2022
6,15-01-2020
7,14-04-2020
8,18-06-2020
9,12-11-2021
10,07-06-2022
11,21-09-2022
8,15-01-2020
9,07-04-2020
10,09-06-2020
7,17-08-2020
8,16-10-2020
9,15-12-2020
10,28-02-2021
11,24-05-2021
12,22-12-2021
13,03-04-2022
14,25-06-2022
15,30-08-2022
16,07-11-2022
17,28-01-2023
18,07-04-2023
18,18-06-2023
19,30-06-2023
11,21-03-2020
12,20-05-2020
13,21-07-2020
14,14-10-2020
15,27-03-2021
16,14-07-2021
17,05-11-2021
18,09-02-2022
4,31-07-2021
4,22-08-2022
12,09-02-2020
13,30-05-2021
14,14-11-2021
15,06-02-2022
16,10-04-2022
17,23-10-2022
18,29-01-2023
19,11-06-2023
20,13-08-2023
21,22-10-2023
5,05-07-2022
